Nombre del Sujeto Obligado:,Alcaldía Tlalpan
Formato:,Obra pública o servicios
Periodo:,
ID,FECHA CREACION, FECHA MODIFICACION,"EJERCICIO","FECHA DE INICIO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","FECHA DE TÉRMINO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","DENOMINACIÓN DE LA OBRA O SERVICIOS RELACIONADOS","NÚMERO DE CONTRATO","FECHA DEL CONTRATO","MONTO TOTAL DE LA OBRA O SERVICIOS RELACIONADOS","TIPO DE VIALIDAD","NOMBRE DE VIALIDAD","NÚMERO EXTERIOR","NÚMERO INTERIOR  EN SU CASO","TIPO DE ASENTAMIENTO HUMANO","NOMBRE DEL ASENTAMIENTO HUMANO","CLAVE DE LA LOCALIDAD","NOMBRE DE LA LOCALIDAD","CLAVE DE LA DEMARCACIÓN TERRITORIAL O MUINICIPIO","NOMBRE DE LA DEMARCACIÓN TERRITORIAL O MUNICIPIO","CLAVE DE LA ENTIDAD FEDERATIVA","NOMBRE DE LA ENTIDAD FEDERATIVA","CÓDIGO POSTAL","FECHA DE INICIO","FECHA DE TÉRMINO","SUJETO OBLIGADO ORDENADOR DE LA OBRA","SUJETO OBLIGADO RESPONSABLE DE LA OBRA","NOMBRE DEL PROVEEDOR  CONTRATISTA O PERSONA FÍSICA","HIPERVÍNCULO MECANISMOS DE VIGILANCIA DE LA OBRA","HIPERVÍNCULO ESTUDIOS IMPACTO AMBIENTAL Y SÍSMICOS","ÁREA(S) RESPONSABLE(S) DE LA INFORMACIÓN","FECHA DE VALIDACIÓN","FECHA DE ACTUALIZACIÓN","NOTA"
40540506,"18/03/21","18/03/21","2020","01/10/2020","31/12/2020","""ELABORACIÓN DE 1 PROYECTO DE LEVANTAMIENTO FÍSICO DE NECESIDADES Y SEGUIMIENTO DE LAS OBRAS DE REVESTIMIENTO DE VIALIDADES SECUNDARIAS DEL FONDO FAIS EN LAS SIGUIENTES COLONIAS; 8.- POPULAR SANTA TERESA AGEB (090120001 1369), AGEB (090120001 2066), 9.- SAN ANDRÉS TOTOLTEPEC AGEB (090120001 1621), (090120001 159A), (090120001 1636), 10.- SAN MIGUEL AJUSCO AGEBS (090120026 2314)"".","ATL-ADS-051-L-SOB-111-20","23/10/2020","51188743","Calle","TEMAX","0","0","Colonia","POPULAR SANTA TERESA","12","ALCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14160","26/10/2020","24/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","J + A ARQUITECTURA E INGENIERIA CIVIL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://repositorio.tlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2020","31/12/2020",""
40541529,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""TRABAJOS DE DESAZOLVE A LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- CHIMALCOYOTL, 2.- MIGUEL HIDALGO 2A. SECCIÓN, DENTRO DEL PERÍMETRO DE LA ALCALDÍA"".","ATL-LP-017-L-OH-046-19","18/09/2019","1659442.99","Calle","AGUSTIN MELGAR (ENTRE LAS TORRES Y  FERNANDO BELTRAN)","0","0","Colonia","MIGUEL HIDALGO 2A SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14250","19/09/2019","12/11/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541720,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""REHABILITACIÓN Y CONSERVACIÓN DE LA CARPETA ASFÁLTICA EN VIALIDADES SECUNDARIAS EN:  DIVERSAS COLONIAS DE LA DEMARCACIÓN: COAPA 2A SECCIÓN-RAMOS MILLÁN CON CLAVE DE COMITÉ: 12-024, GRANJAS COAPA CON CLAVE DE COMITÉ: 12-050, GRANJAS COAPA ORIENTE CON CLAVE DE COMITÉ: 12-051, HUESO PERIFÉRICO-ISSSFAM No. 7 (U HABS) CON CLAVE DE COMITÉ: 12-057, IGNACIO CHÁVEZ (U HAB) CON CLAVE DE COMITÉ: 12-059, JARDINES COAPA-BELISARIO DOMÍNGUEZ CON CLAVE DE COMITÉ: 12-064, REAL DEL SUR-VILLAS DEL SUR-RESIDENCIAL ACOXPA CON CLAVE DE COMITÉ: 12-137"".","ATL-LP-066-L-OB-147-19","31/10/2019","3032123.88","Calle","CALLE PERALES","0","0","Colonia","GRANJAS COAPA ORIENTE","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14330","02/11/2019","31/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","TERRACERÍAS DALSI, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541482,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA LOS TRABAJOS DE DESAZOLVE A LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- CHIMALCOYOTL, 2.- MIGUEL HIDALGO 2a. SECCIÓN, DENTRO DEL PERÍMETRO DE LA ALCALDÍA"".","ATL-ADS-022-L-SOH-027-19","09/09/2019","89463.02","Calle","FRANCISCO VILLA (ENTRE LAS TORRES Y VERACRUZ)","0","0","Colonia","MIGUEL HIDALGO 2A SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14250","13/09/2019","21/11/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","SUPERVISORA Y CONSTRUCTORA HOSO, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541530,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""TRABAJOS DE DESAZOLVE A LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- CHIMALCOYOTL, 2.- MIGUEL HIDALGO 2A. SECCIÓN, DENTRO DEL PERÍMETRO DE LA ALCALDÍA"".","ATL-LP-017-L-OH-046-19","18/09/2019","1659442.99","Calle","OLIVERIO (ENTRE GUADALUPE V. Y GALEANA)","0","0","Colonia","MIGUEL HIDALGO 2A SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14250","19/09/2019","12/11/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541628,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""OBRAS DE DESAZOLVE DE LA RED DE DRENAJE SANITARIO EN: NIÑO DE JESÚS (BARR) COMITÉ 12-108"".","ATL-ADO-011-L-OH-179-19","30/10/2019","432777.86","Calle","ENTRE CALZ.  DE TLALPAN, AV. SAN FERNANDO, AV. VIADUCTO TLALPAN Y CALLE HERMENEGILDO GALEANA","0","0","Barrio","DEL NIÑO JESÚS","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14080","31/10/2019","29/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","GECYD, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541626,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""CONSTRUCCIÓN DE RESUMIDEROS EN LA RED DE DRENAJE SANITARIO EN: VALLE ESCONDIDO, COMITÉ: 12-184"".","ATL-ADO-029-L-OH-164-19","31/10/2019","453790.09","Calle","SOBRE ESMERALDA","0","0","Colonia","VALLE ESCONDIDO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14600","01/11/2019","15/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","GRUPO ZERMEX, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541868,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA   JARDÍN DE NIÑOS KALLIMPINTONTLI","ATL-ADS-012-L-SOB-016-19","09/09/2019","278415.3","Calle","MELCHOR DÁVILA","0","0","Colonia","MIGUEL HIDALGO 3a SECCION","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14250","09/09/2019","22/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","J + A  ARQUITECTURA E INGENIERÍA CIVIL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541438,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA EL MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-ADS-020-L-SOH-025-19","09/09/2019","113171.62","Calle","BECAL ESQUINA TENOSIQUE","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","13/09/2019","21/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","ARQUITECTURA TEKNIK, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541534,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""TRABAJOS DE DESAZOLVE A LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- CHIMALCOYOTL, 2.- MIGUEL HIDALGO 2A. SECCIÓN, DENTRO DEL PERÍMETRO DE LA ALCALDÍA"".","ATL-LP-017-L-OH-046-19","18/09/2019","1659442.99","Calle","V. CARRANZA (ENTRE PUGA Y AV. DE LAS TORRES)","0","0","Colonia","MIGUEL HIDALGO 2A SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14250","19/09/2019","12/11/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541630,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""CONSERVACIÓN Y REHABILITACIÓN DE ESPACIOS PÚBLICOS EN DIVERSAS COLONIAS DE LA DEMARCACIÓN: 3.- CONSTRUCCIÓN DE PUENTE PEATONAL, PUEBLO SAN ANDRÉS TOTOLTEPEC""","ATL-IR-006-L-OB-008-19","06/08/2019","2084831.22","Calle","RIO SECO, ENTRE CAMINO REAL AL AJUSCO ESQUINA CAMINO AL CEDRAL","0","0","Pueblo","SAN ANDRES TOTOLTEPEC","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14400","05/10/2019","05/10/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","INNOVACIÓN ARQUITECTÓNICA GÉNESIS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541678,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""REHABILITACIÓN DE VIALIDADES SECUNDARIAS EN DIVERSAS UBICACIONES: 1.- TLALPAN CENTRO, EN BENITO JUÁREZ.""","ATL-LP-030-L-OB-068-19","01/10/2019","4202276.9","Calle","MAGISTERIO NACIONAL ENTRE HERMENEGILDO GALEANA Y LA JOYA","0","0","Colonia","TLALPAN CENTRO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14000","02/10/2019","30/11/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","EDUARDO DEL ÁGUILA ESPINOSA","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541726,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""ELABORACIÓN DE PROYECTO DE LEVANTAMIENTO FÍSICO DE NECESIDADES Y SEGUIMIENTO DE LAS OBRAS DE REVESTIMIENTO DE VIALIDADES SECUNDARIAS EN LAS SIGUIENTES COLONIAS: 2.- SAN MIGUEL AJUSCO (PUEBLO) (AGEB 1528 Y166A), 3.- SAN MIGUEL XICALCO (PUEBLO) (AGEB 1212)"".","ATL-ADS-064-L-SOB-178-19","24/10/2019","297289.09","Calle","AV. HIDALGO  ENTRE LA CALLE BIENESTAR Y AV. FELICIDAD","0","0","Colonia","SAN MIGUEL AJUSCO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14700","01/11/2019","09/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","ARCAC CONSTRUCCIONES, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541824,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA ESCUELA PRIMARIA RAFAEL CRUZ MANJARREZ","ATL-LP-011-L-OB-040-19","17/09/2019","4190126.6","Calle","ROSAL","248","0","Pueblo","SAN PEDRO MARTIR","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14650","17/09/2019","15/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","PROYECTOS Y DISEÑOS DOVAL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541871,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA   JARDÍN DE NIÑOS NEZCALTILOYAN","ATL-ADS-012-L-SOB-016-19","09/09/2019","278415.3","Calle","VENUZIA","0","0","Colonia","BELVEDERE","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14720","09/09/2019","22/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","J + A  ARQUITECTURA E INGENIERÍA CIVIL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541441,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA EL MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-ADS-020-L-SOH-025-19","09/09/2019","113171.62","Calle","HOPELCHEN ESQUINA HOMUN","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","13/09/2019","21/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","ARQUITECTURA TEKNIK, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541490,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","TENOSIQUE (ENTRE BECAL Y BOCHIL)","122","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541634,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA LA CONSTRUCCIÓN DE VIALIDADES SECUNDARIAS, 1.- TLALPAN CENTRO 2.- PUEBLO SANTO TOMÁS AJUSCO, 3.- PUEBLO MAGDALENA PETLACALCO, 4.- PUEBLO SAN MIGUEL XICALCO"".","ATL-ADS-008-L-SOB-012-19","04/09/2019","467855.38","Calle","16 DE SEPTIEMBRE ENTRE LAS CALLES PRIV. 16 DE SEPTIEMBRE Y DEL TRABAJO","0","0","Pueblo","SAN MIGUEL XICALCO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14490","10/12/2019","10/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","FRAGUA INGENIEROS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541584,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""ELABORACIÓN DE PROYECTO DE LEVANTAMIENTO FÍSICO DE NECESIDADES Y SEGUIMIENTO DE LAS OBRAS PARA LA CONSTRUCCIÓN DE REDES DE DRENAJE EN: 2.- SAN ANDRES TOTOLTEPEC (AGEB 2085), 5.- FUENTES DE TEPEPAN (AGEB 2140), 6.- NUEVA ORIENTAL COAPA (AGEB 0233), 8.- VILLA LÁZARO CÁRDENAS (AGEB 045A), 9.- ARENAL, SANTA ÚRSULA XITLA (AGEB 0939), 12.- COLONIA ISIDRO FABELA (AGEB 0125)"".","ATL-ADS-048-L-SOH-094-19","15/10/2019","445110.85","Calle","ZAPOTE ENTRE PIEDRA IMÁN Y PIEDRA FILOSOFAL","0","0","Colonia","ISIDRO FABELA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14030","16/10/2019","29/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","INNOVA-ARCHITEK, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541444,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA EL MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-ADS-020-L-SOH-025-19","09/09/2019","113171.62","Calle","IZAMAL (ENTRE HALACHO Y TIZIMIN)","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14209","13/09/2019","21/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","ARQUITECTURA TEKNIK, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541493,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","HOMUN ESQUINA TEKIT","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541879,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA ESCUELA PRIMARIA ESTADO DE NAYARIT","ATL-ADS-015-L-SOB-019-19","12/09/2019","215425.35","Calle","VALLE DE LOS ANGELES","22","0","Pueblo","PARRES EL GUARDA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14900","12/09/2019","10/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","SUYCON SUPERVISIÓN Y CONSTRUCCIÓN, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
